id,ministry,state,lga,year,line_item,allocated_ngn,actual_ngn,deviation_pct,alert_fired,alert_severity,sources_json,created_at
2f54dfca-bc48-4724-abbd-52e0e296553d,Federal Ministry of Education,Federal,PLACEHOLDER,2025,NATIONAL EDUCATION RESEARCH & DEVELOPMENT COUNCIL (0517012001),2790331374,1165432524.09,-58.23,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
550199f7-b665-4213-8249-85752ebbbd2a,Federal Ministry of Education,Federal,PLACEHOLDER,2025,NATIONAL BUSINESS AND TECHNICAL EDUCATION BOARD (0517013001),3450165285,2075170381.65,-39.85,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
72b7cdb8-d995-4b9f-8c5c-f10bdf803358,Federal Ministry of Education,Federal,PLACEHOLDER,2025,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT (0517016001),2601227043,1117203938.44,-57.05,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
7de5dbe7-4b81-480d-9377-20c0935b9737,Federal Ministry of Education,Federal,PLACEHOLDER,2025,NATIONAL TEACHERS INSTITUTE (0517017001),20231805436,2284845841.4,-88.71,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
320009e9-20a6-4ce7-9187-34ef5f102143,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC ADO-EKITI (0517018001),7501057326,4880017498.68,-34.94,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
bbf07f7d-cf68-4ff5-85dc-17884d49c2c8,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC BAUCHI (0517018002),8206447511,5431117920.32,-33.82,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
6955fb95-c8af-4b3e-ab6e-557281a886e7,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC BIDA (0517018003),11668191252,7922899850.86,-32.1,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
b2bda78e-c80c-4ca1-8e8f-f00a4d1e8ca2,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC IDAH (0517018004),8519864794,4105891063.29,-51.81,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
ed67af91-769a-44cf-b16e-6c32e7652348,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC KAURA- NAMODA (0517018005),6380487488,4110762763.01,-35.57,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
c0118ced-22d1-42aa-b25b-9e4aacc3f6e2,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC MUBI (0517018006),10144320882,7179826597.08,-29.22,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
ed068bff-eaee-4b5f-a8f9-8a6c037e8c07,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC NASARAWA (0517018007),9154407688,6151263111.2,-32.81,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
188d3b92-b0ac-4918-b623-b385502f74fb,Federal Ministry of Education,Federal,PLACEHOLDER,2025,"AKANU IBIAM FEDERAL POLYTECHNIC, UNWANA - AFIKPO (0517018008)",11750056650,8431697257.63,-28.24,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
94f0dd0c-918b-4b37-9f3f-f0639aaab7d3,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC KADUNA (0517018009),17483193711,12756679087.42,-27.03,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
3d23d435-eb2f-4202-9056-4829bf3a52a1,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FEDERAL POLYTECHNIC OFFA (0517018010),7611365780,5166500989.21,-32.12,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
